"lon","lat","dist","depth","value"
-30.5,59.5,0.222807386736213,4500,2137.76220703125
-30.5,59.5,0.222807386736213,5500,2155.57080078125
-30.5,59.5,0.222807386736213,5500,2154.80151367188
-30.5,59.5,0.222807386736213,5500,2153.53930664062
-30.5,59.5,0.222807386736213,5500,2152.4912109375
-30.5,59.5,0.222807386736213,6500,2166.61865234375
-30.5,59.5,0.222807386736213,6500,2166.21142578125
-30.5,59.5,0.222807386736213,6500,2164.49609375
-30.5,59.5,0.222807386736213,6500,2163.99755859375
-30.5,59.5,0.222807386736213,7500,2173.7255859375
-30.5,59.5,0.222807386736213,7500,2173.58740234375
-30.5,59.5,0.222807386736213,7500,2171.4580078125
-30.5,59.5,0.222807386736213,7500,2171.5068359375
-30.5,59.5,0.222807386736213,8500,2178.76098632812
-30.5,59.5,0.222807386736213,8500,2178.6015625
-30.5,59.5,0.222807386736213,8500,2175.83129882812
-30.5,59.5,0.222807386736213,8500,2176.09790039062
-30.5,59.5,0.222807386736213,9500,2183.44897460938
-30.5,59.5,0.222807386736213,9500,2183.03344726562
-30.5,59.5,0.222807386736213,9500,2179.35693359375
-30.5,59.5,0.222807386736213,9500,2179.51147460938
-30.5,59.5,0.222807386736213,10500,2188.83325195312
-30.5,59.5,0.222807386736213,10500,2188.04370117188
-30.5,59.5,0.222807386736213,10500,2183.3740234375
-30.5,59.5,0.222807386736213,10500,2183.22705078125
-30.5,59.5,0.222807386736213,11500,2195.27416992188
-30.5,59.5,0.222807386736213,11500,2194.12451171875
-30.5,59.5,0.222807386736213,11500,2188.65307617188
-30.5,59.5,0.222807386736213,11500,2188.14624023438
-30.5,59.5,0.222807386736213,12500,2202.4501953125
-30.5,59.5,0.222807386736213,12500,2201.06787109375
-30.5,59.5,0.222807386736213,12500,2195.21069335938
-30.5,59.5,0.222807386736213,12500,2194.41723632812
-30.5,59.5,0.222807386736213,13500,2209.60717773438
-30.5,59.5,0.222807386736213,13500,2208.17211914062
-30.5,59.5,0.222807386736213,13500,2202.42578125
-30.5,59.5,0.222807386736213,13500,2201.49462890625
-30.5,59.5,0.222807386736213,14500,2215.87255859375
-30.5,59.5,0.222807386736213,14500,2214.56713867188
-30.5,59.5,0.222807386736213,14500,2209.36865234375
-30.5,59.5,0.222807386736213,14500,2208.45385742188
-30.5,59.5,0.222807386736213,15500,2220.63842773438
-30.5,59.5,0.222807386736213,15500,2219.57470703125
-30.5,59.5,0.222807386736213,15500,2215.185546875
-30.5,59.5,0.222807386736213,15500,2214.39526367188
-30.5,59.5,0.222807386736213,16509.83984375,2223.783203125
-30.5,59.5,0.222807386736213,16509.83984375,2222.984375
-30.5,59.5,0.222807386736213,16509.83984375,2219.46313476562
-30.5,59.5,0.222807386736213,16509.83984375,2218.83911132812
-30.5,59.5,0.222807386736213,17547.904296875,2225.560546875
-30.5,59.5,0.222807386736213,17547.904296875,2224.9970703125
-30.5,59.5,0.222807386736213,17547.904296875,2222.24584960938
-30.5,59.5,0.222807386736213,17547.904296875,2221.7705078125
-30.5,59.5,0.222807386736213,18629.126953125,2226.39379882812
-30.5,59.5,0.222807386736213,18629.126953125,2226.0107421875
-30.5,59.5,0.222807386736213,18629.126953125,2223.8623046875
-30.5,59.5,0.222807386736213,18629.126953125,2223.5
-30.5,59.5,0.222807386736213,19766.02734375,2226.6787109375
-30.5,59.5,0.222807386736213,19766.02734375,2226.42602539062
-30.5,59.5,0.222807386736213,19766.02734375,2224.72119140625
-30.5,59.5,0.222807386736213,19766.02734375,2224.43920898438
-30.5,59.5,0.222807386736213,20971.138671875,2226.6826171875
-30.5,59.5,0.222807386736213,20971.138671875,2226.52685546875
-30.5,59.5,0.222807386736213,20971.138671875,2225.14721679688
-30.5,59.5,0.222807386736213,20971.138671875,2224.92529296875
-30.5,59.5,0.222807386736213,22257.828125,2226.5537109375
-30.5,59.5,0.222807386736213,22257.828125,2226.46826171875
-30.5,59.5,0.222807386736213,22257.828125,2225.33251953125
-30.5,59.5,0.222807386736213,22257.828125,2225.15698242188
-30.5,59.5,0.222807386736213,23640.8828125,2226.38989257812
-30.5,59.5,0.222807386736213,23640.8828125,2226.34521484375
-30.5,59.5,0.222807386736213,23640.8828125,2225.400390625
-30.5,59.5,0.222807386736213,23640.8828125,2225.24609375
-30.5,59.5,0.222807386736213,25137.015625,2226.21655273438
-30.5,59.5,0.222807386736213,25137.015625,2226.18969726562
-30.5,59.5,0.222807386736213,25137.015625,2225.39868164062
-30.5,59.5,0.222807386736213,25137.015625,2225.2626953125
-30.5,59.5,0.222807386736213,26765.419921875,2226.06396484375
-30.5,59.5,0.222807386736213,26765.419921875,2226.01953125
-30.5,59.5,0.222807386736213,26765.419921875,2225.37182617188
-30.5,59.5,0.222807386736213,26765.419921875,2225.25
-30.5,59.5,0.222807386736213,28548.365234375,2225.88549804688
-30.5,59.5,0.222807386736213,28548.365234375,2225.84228515625
-30.5,59.5,0.222807386736213,28548.365234375,2225.3447265625
-30.5,59.5,0.222807386736213,28548.365234375,2225.22680664062
-30.5,59.5,0.222807386736213,30511.921875,2225.6728515625
-30.5,59.5,0.222807386736213,30511.921875,2225.67529296875
-30.5,59.5,0.222807386736213,30511.921875,2225.259765625
-30.5,59.5,0.222807386736213,30511.921875,2225.16943359375
-30.5,59.5,0.222807386736213,32686.798828125,2225.4541015625
-30.5,59.5,0.222807386736213,32686.798828125,2225.48706054688
-30.5,59.5,0.222807386736213,32686.798828125,2225.18090820312
-30.5,59.5,0.222807386736213,32686.798828125,2225.09716796875
-30.5,59.5,0.222807386736213,35109.34765625,2225.20385742188
-30.5,59.5,0.222807386736213,35109.34765625,2225.23388671875
-30.5,59.5,0.222807386736213,35109.34765625,2225.05590820312
-30.5,59.5,0.222807386736213,35109.34765625,2224.97900390625
-30.5,59.5,0.222807386736213,37822.76171875,2224.93408203125
-30.5,59.5,0.222807386736213,37822.76171875,2225.01684570312
-30.5,59.5,0.222807386736213,37822.76171875,2224.89233398438
-30.5,59.5,0.222807386736213,37822.76171875,2224.84521484375
-30.5,59.5,0.222807386736213,40878.46484375,2224.67602539062
-30.5,59.5,0.222807386736213,40878.46484375,2224.75024414062
-30.5,59.5,0.222807386736213,40878.46484375,2224.68286132812
-30.5,59.5,0.222807386736213,40878.46484375,2224.68090820312
-30.5,59.5,0.222807386736213,44337.76953125,2224.41552734375
-30.5,59.5,0.222807386736213,44337.76953125,2224.48388671875
-30.5,59.5,0.222807386736213,44337.76953125,2224.49096679688
-30.5,59.5,0.222807386736213,44337.76953125,2224.49047851562
-30.5,59.5,0.222807386736213,48273.671875,2224.10888671875
-30.5,59.5,0.222807386736213,48273.671875,2224.18676757812
-30.5,59.5,0.222807386736213,48273.671875,2224.24584960938
-30.5,59.5,0.222807386736213,48273.671875,2224.24609375
-30.5,59.5,0.222807386736213,52772.80078125,2223.7802734375
-30.5,59.5,0.222807386736213,52772.80078125,2223.82958984375
-30.5,59.5,0.222807386736213,52772.80078125,2223.95922851562
-30.5,59.5,0.222807386736213,52772.80078125,2223.95727539062
-30.5,59.5,0.222807386736213,57937.2890625,2223.3515625
-30.5,59.5,0.222807386736213,57937.2890625,2223.39868164062
-30.5,59.5,0.222807386736213,57937.2890625,2223.5908203125
-30.5,59.5,0.222807386736213,57937.2890625,2223.59033203125
-30.5,59.5,0.222807386736213,63886.26171875,2222.76147460938
-30.5,59.5,0.222807386736213,63886.26171875,2222.80224609375
-30.5,59.5,0.222807386736213,63886.26171875,2223.03784179688
-30.5,59.5,0.222807386736213,63886.26171875,2223.02490234375
-30.5,59.5,0.222807386736213,70756.328125,2221.9365234375
-30.5,59.5,0.222807386736213,70756.328125,2221.97436523438
-30.5,59.5,0.222807386736213,70756.328125,2222.21508789062
-30.5,59.5,0.222807386736213,70756.328125,2222.1865234375
-30.5,59.5,0.222807386736213,78700.25,2220.822265625
-30.5,59.5,0.222807386736213,78700.25,2220.85473632812
-30.5,59.5,0.222807386736213,78700.25,2221.060546875
-30.5,59.5,0.222807386736213,78700.25,2220.99291992188
-30.5,59.5,0.222807386736213,87882.5234375,2219.38549804688
-30.5,59.5,0.222807386736213,87882.5234375,2219.3896484375
-30.5,59.5,0.222807386736213,87882.5234375,2219.474609375
-30.5,59.5,0.222807386736213,87882.5234375,2219.3642578125
-30.5,59.5,0.222807386736213,98470.5859375,2217.62866210938
-30.5,59.5,0.222807386736213,98470.5859375,2217.56274414062
-30.5,59.5,0.222807386736213,98470.5859375,2217.4267578125
-30.5,59.5,0.222807386736213,98470.5859375,2217.31689453125
-30.5,59.5,0.222807386736213,110620.421875,2215.58203125
-30.5,59.5,0.222807386736213,110620.421875,2215.51586914062
-30.5,59.5,0.222807386736213,110620.421875,2215.06396484375
-30.5,59.5,0.222807386736213,110620.421875,2214.95336914062
-30.5,59.5,0.222807386736213,124456.6875,2213.6025390625
-30.5,59.5,0.222807386736213,124456.6875,2213.54907226562
-30.5,59.5,0.222807386736213,124456.6875,2212.7744140625
-30.5,59.5,0.222807386736213,124456.6875,2212.85009765625
-30.5,59.5,0.222807386736213,140049.71875,2212.59594726562
-30.5,59.5,0.222807386736213,140049.71875,2212.57421875
-30.5,59.5,0.222807386736213,140049.71875,2211.50415039062
-30.5,59.5,0.222807386736213,140049.71875,2212.12158203125
-30.5,59.5,0.222807386736213,157394.640625,2213.25830078125
-30.5,58.5,0.334185023128634,500,2104.88110351562
-30.5,58.5,0.334185023128634,500,2105.353515625
-30.5,58.5,0.334185023128634,1500,2104.93530273438
-30.5,58.5,0.334185023128634,1500,2105.39892578125
-30.5,58.5,0.334185023128634,2500,2106.90405273438
-30.5,58.5,0.334185023128634,2500,2107.36889648438
-30.5,58.5,0.334185023128634,3500,2121.81274414062
-30.5,58.5,0.334185023128634,3500,2122.27758789062
-30.5,58.5,0.334185023128634,4500,2139.80249023438
-30.5,58.5,0.334185023128634,4500,2140.28857421875
-30.5,58.5,0.334185023128634,5500,2155.17602539062
-30.5,58.5,0.334185023128634,5500,2155.59057617188
-30.5,58.5,0.334185023128634,6500,2165.9462890625
-30.5,58.5,0.334185023128634,6500,2166.40014648438
-30.5,58.5,0.334185023128634,7500,2172.86669921875
-30.5,58.5,0.334185023128634,7500,2173.37817382812
-30.5,58.5,0.334185023128634,8500,2178.02563476562
-30.5,58.5,0.334185023128634,8500,2178.47827148438
-30.5,58.5,0.334185023128634,9500,2183.0654296875
-30.5,58.5,0.334185023128634,9500,2183.37158203125
-30.5,58.5,0.334185023128634,10500,2188.89721679688
-30.5,58.5,0.334185023128634,10500,2189.01342773438
-30.5,58.5,0.334185023128634,11500,2195.7802734375
-30.5,58.5,0.334185023128634,11500,2195.69750976562
-30.5,58.5,0.334185023128634,12500,2203.29272460938
-30.5,58.5,0.334185023128634,12500,2203.05493164062
-30.5,58.5,0.334185023128634,13500,2210.60473632812
-30.5,58.5,0.334185023128634,13500,2210.28198242188
-30.5,58.5,0.334185023128634,14500,2216.85424804688
-30.5,58.5,0.334185023128634,14500,2216.51928710938
-30.5,58.5,0.334185023128634,15500,2221.49853515625
-30.5,58.5,0.334185023128634,15500,2221.19409179688
-30.5,58.5,0.334185023128634,16509.83984375,2224.47290039062
-30.5,58.5,0.334185023128634,16509.83984375,2224.22265625
-30.5,58.5,0.334185023128634,17547.904296875,2226.078125
-30.5,58.5,0.334185023128634,17547.904296875,2225.88940429688
-30.5,58.5,0.334185023128634,18629.126953125,2226.74975585938
-30.5,58.5,0.334185023128634,18629.126953125,2226.62182617188
-30.5,58.5,0.334185023128634,19766.02734375,2226.89819335938
-30.5,58.5,0.334185023128634,19766.02734375,2226.82275390625
-30.5,58.5,0.334185023128634,20971.138671875,2226.78125
-30.5,58.5,0.334185023128634,20971.138671875,2226.76782226562
-30.5,58.5,0.334185023128634,22257.828125,2226.60522460938
-30.5,58.5,0.334185023128634,22257.828125,2226.61767578125
-30.5,58.5,0.334185023128634,23640.8828125,2226.42749023438
-30.5,58.5,0.334185023128634,23640.8828125,2226.43774414062
-30.5,58.5,0.334185023128634,25137.015625,2226.22607421875
-30.5,58.5,0.334185023128634,25137.015625,2226.24243164062
-30.5,58.5,0.334185023128634,26765.419921875,2226.04956054688
-30.5,58.5,0.334185023128634,26765.419921875,2226.06469726562
-30.5,58.5,0.334185023128634,28548.365234375,2225.85009765625
-30.5,58.5,0.334185023128634,28548.365234375,2225.88256835938
-30.5,58.5,0.334185023128634,30511.921875,2225.61328125
-30.5,58.5,0.334185023128634,30511.921875,2225.64404296875
-30.5,58.5,0.334185023128634,32686.798828125,2225.3466796875
-30.5,58.5,0.334185023128634,32686.798828125,2225.423828125
-30.5,58.5,0.334185023128634,35109.34765625,2225.08447265625
-30.5,58.5,0.334185023128634,35109.34765625,2225.16528320312
-30.5,58.5,0.334185023128634,37822.76171875,2224.84350585938
-30.5,58.5,0.334185023128634,37822.76171875,2224.90405273438
-30.5,58.5,0.334185023128634,40878.46484375,2224.580078125
-30.5,58.5,0.334185023128634,40878.46484375,2224.63208007812
-30.5,58.5,0.334185023128634,44337.76953125,2224.30639648438
-30.5,58.5,0.334185023128634,44337.76953125,2224.35107421875
-30.5,58.5,0.334185023128634,48273.671875,2224.02172851562
-30.5,58.5,0.334185023128634,48273.671875,2224.064453125
-30.5,58.5,0.334185023128634,52772.80078125,2223.69921875
-30.5,58.5,0.334185023128634,52772.80078125,2223.74145507812
-30.5,58.5,0.334185023128634,57937.2890625,2223.28759765625
-30.5,58.5,0.334185023128634,57937.2890625,2223.31469726562
-30.5,58.5,0.334185023128634,63886.26171875,2222.72021484375
-30.5,58.5,0.334185023128634,63886.26171875,2222.73828125
-30.5,58.5,0.334185023128634,70756.328125,2221.93237304688
-30.5,58.5,0.334185023128634,70756.328125,2221.93310546875
-30.5,58.5,0.334185023128634,78700.25,2220.90234375
-30.5,58.5,0.334185023128634,78700.25,2220.87329101562
-30.5,58.5,0.334185023128634,87882.5234375,2219.5439453125
-30.5,58.5,0.334185023128634,87882.5234375,2219.47143554688
-30.5,58.5,0.334185023128634,98470.5859375,2217.84838867188
-30.5,58.5,0.334185023128634,98470.5859375,2217.70947265625
-30.5,58.5,0.334185023128634,110620.421875,2215.88598632812
-30.5,58.5,0.334185023128634,110620.421875,2215.70239257812
-30.5,58.5,0.334185023128634,124456.6875,2213.90771484375
-30.5,58.5,0.334185023128634,124456.6875,2213.73046875
-30.5,58.5,0.334185023128634,140049.71875,2212.40844726562
-30.5,58.5,0.334185023128634,140049.71875,2212.44604492188
-30.5,58.5,0.334185023128634,157394.640625,2211.56005859375
-30.5,57.5,0.445544887099091,500,2103.421875
-30.5,57.5,0.445544887099091,500,2103.9921875
-30.5,57.5,0.445544887099091,500,2104.46826171875
-30.5,57.5,0.445544887099091,1500,2103.61279296875
-30.5,57.5,0.445544887099091,1500,2104.13159179688
-30.5,57.5,0.445544887099091,1500,2104.55126953125
-30.5,57.5,0.445544887099091,2500,2105.70849609375
-30.5,57.5,0.445544887099091,2500,2106.04418945312
-30.5,57.5,0.445544887099091,2500,2106.40869140625
-30.5,57.5,0.445544887099091,3500,2116.84448242188
-30.5,57.5,0.445544887099091,3500,2118.927734375
-30.5,57.5,0.445544887099091,3500,2120.69897460938
-30.5,57.5,0.445544887099091,4500,2134.9345703125
-30.5,57.5,0.445544887099091,4500,2137.11254882812
-30.5,57.5,0.445544887099091,4500,2138.72509765625
-30.5,57.5,0.445544887099091,5500,2150.53735351562
-30.5,57.5,0.445544887099091,5500,2152.736328125
-30.5,57.5,0.445544887099091,5500,2154.27612304688
-30.5,57.5,0.445544887099091,6500,2162.02587890625
-30.5,57.5,0.445544887099091,6500,2163.94897460938
-30.5,57.5,0.445544887099091,6500,2165.1904296875
-30.5,57.5,0.445544887099091,7500,2169.53979492188
-30.5,57.5,0.445544887099091,7500,2171.1689453125
-30.5,57.5,0.445544887099091,7500,2172.18579101562
-30.5,57.5,0.445544887099091,8500,2175.14501953125
-30.5,57.5,0.445544887099091,8500,2176.5771484375
-30.5,57.5,0.445544887099091,8500,2177.43017578125
-30.5,57.5,0.445544887099091,9500,2180.45141601562
-30.5,57.5,0.445544887099091,9500,2181.81762695312
-30.5,57.5,0.445544887099091,9500,2182.57177734375
-30.5,57.5,0.445544887099091,10500,2186.44091796875
-30.5,57.5,0.445544887099091,10500,2187.83154296875
-30.5,57.5,0.445544887099091,10500,2188.52270507812
-30.5,57.5,0.445544887099091,11500,2193.4921875
-30.5,57.5,0.445544887099091,11500,2194.8984375
-30.5,57.5,0.445544887099091,11500,2195.5283203125
-30.5,57.5,0.445544887099091,12500,2201.27685546875
-30.5,57.5,0.445544887099091,12500,2202.61474609375
-30.5,57.5,0.445544887099091,12500,2203.1552734375
-30.5,57.5,0.445544887099091,13500,2208.96166992188
-30.5,57.5,0.445544887099091,13500,2210.13525390625
-30.5,57.5,0.445544887099091,13500,2210.5615234375
-30.5,57.5,0.445544887099091,14500,2215.64013671875
-30.5,57.5,0.445544887099091,14500,2216.57739257812
-30.5,57.5,0.445544887099091,14500,2216.87817382812
-30.5,57.5,0.445544887099091,15500,2220.6708984375
-30.5,57.5,0.445544887099091,15500,2221.36303710938
-30.5,57.5,0.445544887099091,15500,2221.56127929688
-30.5,57.5,0.445544887099091,16509.83984375,2223.943359375
-30.5,57.5,0.445544887099091,16509.83984375,2224.42504882812
-30.5,57.5,0.445544887099091,16509.83984375,2224.55004882812
-30.5,57.5,0.445544887099091,17547.904296875,2225.72241210938
-30.5,57.5,0.445544887099091,17547.904296875,2226.05981445312
-30.5,57.5,0.445544887099091,17547.904296875,2226.14721679688
-30.5,57.5,0.445544887099091,18629.126953125,2226.44360351562
-30.5,57.5,0.445544887099091,18629.126953125,2226.70458984375
-30.5,57.5,0.445544887099091,18629.126953125,2226.78540039062
-30.5,57.5,0.445544887099091,19766.02734375,2226.55615234375
-30.5,57.5,0.445544887099091,19766.02734375,2226.779296875
-30.5,57.5,0.445544887099091,19766.02734375,2226.8896484375
-30.5,57.5,0.445544887099091,20971.138671875,2226.4189453125
-30.5,57.5,0.445544887099091,20971.138671875,2226.6181640625
-30.5,57.5,0.445544887099091,20971.138671875,2226.74877929688
-30.5,57.5,0.445544887099091,22257.828125,2226.18872070312
-30.5,57.5,0.445544887099091,22257.828125,2226.42602539062
-30.5,57.5,0.445544887099091,22257.828125,2226.564453125
-30.5,57.5,0.445544887099091,23640.8828125,2226
-30.5,57.5,0.445544887099091,23640.8828125,2226.20874023438
-30.5,57.5,0.445544887099091,23640.8828125,2226.34619140625
-30.5,57.5,0.445544887099091,25137.015625,2225.79541015625
-30.5,57.5,0.445544887099091,25137.015625,2226.03857421875
-30.5,57.5,0.445544887099091,25137.015625,2226.17822265625
-30.5,57.5,0.445544887099091,26765.419921875,2225.63110351562
-30.5,57.5,0.445544887099091,26765.419921875,2225.83618164062
-30.5,57.5,0.445544887099091,26765.419921875,2225.986328125
-30.5,57.5,0.445544887099091,28548.365234375,2225.40893554688
-30.5,57.5,0.445544887099091,28548.365234375,2225.62719726562
-30.5,57.5,0.445544887099091,28548.365234375,2225.7666015625
-30.5,57.5,0.445544887099091,30511.921875,2225.20458984375
-30.5,57.5,0.445544887099091,30511.921875,2225.375
-30.5,57.5,0.445544887099091,30511.921875,2225.51318359375
-30.5,57.5,0.445544887099091,32686.798828125,2224.94677734375
-30.5,57.5,0.445544887099091,32686.798828125,2225.15087890625
-30.5,57.5,0.445544887099091,32686.798828125,2225.27880859375
-30.5,57.5,0.445544887099091,35109.34765625,2224.73266601562
-30.5,57.5,0.445544887099091,35109.34765625,2224.88989257812
-30.5,57.5,0.445544887099091,35109.34765625,2225.01782226562
-30.5,57.5,0.445544887099091,37822.76171875,2224.4892578125
-30.5,57.5,0.445544887099091,37822.76171875,2224.63159179688
-30.5,57.5,0.445544887099091,37822.76171875,2224.75415039062
-30.5,57.5,0.445544887099091,40878.46484375,2224.22875976562
-30.5,57.5,0.445544887099091,40878.46484375,2224.36572265625
-30.5,57.5,0.445544887099091,40878.46484375,2224.490234375
-30.5,57.5,0.445544887099091,44337.76953125,2224.01928710938
-30.5,57.5,0.445544887099091,44337.76953125,2224.12182617188
-30.5,57.5,0.445544887099091,44337.76953125,2224.2158203125
-30.5,57.5,0.445544887099091,48273.671875,2223.7646484375
-30.5,57.5,0.445544887099091,48273.671875,2223.8701171875
-30.5,57.5,0.445544887099091,48273.671875,2223.93823242188
-30.5,57.5,0.445544887099091,52772.80078125,2223.4931640625
-30.5,57.5,0.445544887099091,52772.80078125,2223.57055664062
-30.5,57.5,0.445544887099091,52772.80078125,2223.63842773438
-30.5,57.5,0.445544887099091,57937.2890625,2223.1181640625
-30.5,57.5,0.445544887099091,57937.2890625,2223.189453125
-30.5,57.5,0.445544887099091,57937.2890625,2223.22827148438
-30.5,57.5,0.445544887099091,63886.26171875,2222.64306640625
-30.5,57.5,0.445544887099091,63886.26171875,2222.65673828125
-30.5,57.5,0.445544887099091,63886.26171875,2222.70532226562
-30.5,57.5,0.445544887099091,70756.328125,2221.95458984375
-30.5,57.5,0.445544887099091,70756.328125,2221.95385742188
-30.5,57.5,0.445544887099091,70756.328125,2221.95434570312
-30.5,57.5,0.445544887099091,78700.25,2221.08032226562
-30.5,57.5,0.445544887099091,78700.25,2221.02124023438
-30.5,57.5,0.445544887099091,78700.25,2220.9619140625
-30.5,57.5,0.445544887099091,87882.5234375,2219.91235351562
